ranking,score,title,emission_date,url,studio,themes,genres,demographics,emission_type,number_episode,members,first_emission,last_emission,Adult Cast,Anthropomorphic,CGDCT,Childcare,Combat Sports,Crossdressing,Delinquents,Detective,Educational,Gag Humor,Gore,Harem,High Stakes Game,Historical,Idols (Female),Idols (Male),Isekai,Iyashikei,Love Polygon,Magical Sex Shift,Mahou Shoujo,Martial Arts,Mecha,Medical,Military,Music,Mythology,Not_available,Organized Crime,Otaku Culture,Parody,Performing Arts,Pets,Psychological,Racing,Reincarnation,Reverse Harem,Romantic Subtext,Samurai,School,Showbiz,Space,Strategy Game,Super Power,Survival,Team Sports,Time Travel,Vampire,Video Game,Visual Arts,Workplace,Action,Adventure,Avant Garde,Award Winning,Boys Love,Comedy,Drama,Ecchi,Fantasy,Girls Love,Gourmet,Horror,Mystery,Not_available,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Suspense
1573,7.55,Mutsu Enmei Ryuu Gaiden: Shura no Toki,Apr 2004 - Sep 2004,https://myanimelist.net/anime/340/Mutsu_Enmei_Ryuu_Gaiden__Shura_no_Toki,Studio Comet,"['Historical', 'Martial Arts', 'Samurai']",['Action'],Shounen,TV ,26,23713 ,2004-04-01,2004-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,7.55,Naruto: Shippuuden - Sunny Side Battle,Oct 2013 - Oct 2013,https://myanimelist.net/anime/19511/Naruto__Shippuuden_-_Sunny_Side_Battle,Pierrot,['Not_available'],"['Comedy', 'Fantasy', 'Gourmet']",Shounen,Special ,1,67896 ,2013-10-01,2013-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1575,7.55,Net-juu no Susume,Oct 2017 - Dec 2017,https://myanimelist.net/anime/36038/Net-juu_no_Susume,Signal.MD,"['Adult Cast', 'Video Game']","['Comedy', 'Romance']",,TV ,10,442547 ,2017-10-01,2017-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1576,7.55,Nijuu Mensou no Musume,Apr 2008 - Sep 2008,https://myanimelist.net/anime/3673/Nijuu_Mensou_no_Musume,Bones,['Not_available'],"['Action', 'Adventure', 'Mystery']",Seinen,TV ,22,33558 ,2008-04-01,2008-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1577,7.55,Oemojisangjuui,Dec 2022 - Dec 2022,https://myanimelist.net/anime/53149/Oemojisangjuui,Studio Mir,['Not_available'],"['Action', 'Drama', 'Supernatural']",,ONA ,8,60710 ,2022-12-01,2022-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1578,7.55,Ongaku,Jan 2020 - Jan 2020,https://myanimelist.net/anime/40331/Ongaku,add some,['Music'],"['Award Winning', 'Slice of Life']",,Movie ,1,9983 ,2020-01-01,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1579,7.55,Pretty Rhythm: Rainbow Live,Apr 2013 - Mar 2014,https://myanimelist.net/anime/17249/Pretty_Rhythm__Rainbow_Live,Tatsunoko Production,"['Idols (Female)', 'Music']",['Sports'],Shoujo,TV ,51,12618 ,2013-04-01,2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1580,7.55,Re:Creators,Apr 2017 - Sep 2017,https://myanimelist.net/anime/34561/Re_Creators,TROYCA,"['Isekai', 'Mecha']","['Action', 'Fantasy', 'Sci-Fi']",,TV ,22,472729 ,2017-04-01,2017-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1581,7.55,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,Dec 1997 - Dec 1997,https://myanimelist.net/anime/46/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Ishinshishi_e_no_Chinkonka,Gallop,"['Historical', 'Samurai']",['Drama'],Shounen,Movie ,1,50326 ,1997-12-01,1997-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,7.55,Shine Post,Jul 2022 - Oct 2022,https://myanimelist.net/anime/50221/Shine_Post,Studio Kai,"['Idols (Female)', 'Music']","['Slice of Life', 'Supernatural']",,TV ,12,20390 ,2022-07-01,2022-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1583,7.55,Shoukoku no Altair,Jul 2017 - Dec 2017,https://myanimelist.net/anime/34547/Shoukoku_no_Altair,MAPPA,"['Historical', 'Military']","['Adventure', 'Drama', 'Fantasy']",Shounen,TV ,24,74325 ,2017-07-01,2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1584,7.55,Shounen Onmyouji,Oct 2006 - Mar 2007,https://myanimelist.net/anime/1557/Shounen_Onmyouji,Studio Deen,"['Historical', 'Mythology']","['Action', 'Fantasy', 'Supernatural']",Shoujo,TV ,26,54407 ,2006-10-01,2007-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1585,7.55,Shuumatsu no Walküre II,Jan 2023 - 2023,https://myanimelist.net/anime/49618/Shuumatsu_no_Walküre_II,Yumeta Company,['Mythology'],"['Action', 'Drama', 'Fantasy']",Seinen,ONA ,15,66536 ,2023-01-01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1586,7.55,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,Mar 1995 - Mar 1995,https://myanimelist.net/anime/2498/Slam_Dunk__Shouhoku_Saidai_no_Kiki_Moero_Sakuragi_Hanamichi,Toei Animation,"['School', 'Team Sports']",['Sports'],Shounen,Movie ,1,16073 ,1995-03-01,1995-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1587,7.55,Sora no Otoshimono: Tokeijikake no Angeloid,Jun 2011 - Jun 2011,https://myanimelist.net/anime/9790/Sora_no_Otoshimono__Tokeijikake_no_Angeloid,AIC ASTA,['Harem'],"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Supernatural', 'Ecchi']",Shounen,Movie ,1,129635 ,2011-06-01,2011-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0
1588,7.55,Uchiage Hanabi,Aug 2017 - Aug 2017,https://myanimelist.net/anime/36125/Uchiage_Hanabi,Shaft,['Music'],['Not_available'],,Music ,1,18869 ,2017-08-01,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1589,7.55,UFO Robo Grendizer,Oct 1975 - Feb 1977,https://myanimelist.net/anime/1985/UFO_Robo_Grendizer,Toei Animation,['Mecha'],['Sci-Fi'],Shounen,TV ,74,11090 ,1975-10-01,1977-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1590,7.55,Wu Dong Qian Kun 3rd Season,May 2022 - Jul 2022,https://myanimelist.net/anime/49570/Wu_Dong_Qian_Kun_3rd_Season,DC Impression Vision,"['Historical', 'Martial Arts']","['Action', 'Adventure', 'Fantasy']",,ONA ,12,3135 ,2022-05-01,2022-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1591,7.55,Yi Nian Yong Heng: Chuan Cheng Pian,Jul 2022 -,https://myanimelist.net/anime/49574/Yi_Nian_Yong_Heng__Chuan_Cheng_Pian,B.CMAY PICTURES,"['Historical', 'Martial Arts']","['Action', 'Adventure', 'Fantasy']",,ONA ,56,4377 ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1592,7.54,Totsukuni no Shoujo,Sep 2019 - Sep 2019,https://myanimelist.net/anime/39495/Totsukuni_no_Shoujo,Wit Studio,['Not_available'],['Supernatural'],Shounen,OVA ,1,51558 ,2019-09-01,2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1593,7.54,Uchuu Patrol Luluco,Apr 2016 - Jun 2016,https://myanimelist.net/anime/32681/Uchuu_Patrol_Luluco,Trigger,['Space'],"['Action', 'Adventure', 'Comedy']",,TV ,13,146459 ,2016-04-01,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,7.54,Un-Go: Inga-ron,Nov 2011 - Nov 2011,https://myanimelist.net/anime/11531/Un-Go__Inga-ron,Bones,['Not_available'],"['Mystery', 'Supernatural']",,Movie ,1,37186 ,2011-11-01,2011-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1595,7.54,Wu Dong Qian Kun 2nd Season,Jul 2020 - Sep 2020,https://myanimelist.net/anime/42266/Wu_Dong_Qian_Kun_2nd_Season,Motion Magic,"['Historical', 'Martial Arts']","['Action', 'Adventure', 'Fantasy', 'Romance']",,ONA ,12,4107 ,2020-07-01,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1596,7.54,Yoku,Mar 2022 - Mar 2022,https://myanimelist.net/anime/51308/Yoku,P.I.C.S.,['Not_available'],['Not_available'],,Music ,1,1429 ,2022-03-01,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1597,7.54,"Yondemasu yo, Azazel-san. Z",Apr 2013 - Jun 2013,https://myanimelist.net/anime/16241/Yondemasu_yo_Azazel-san_Z,Production I.G,"['Gag Humor', 'Mythology']","['Comedy', 'Supernatural']",,TV ,13,36695 ,2013-04-01,2013-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1598,7.54,Aa! Megami-sama! Movie,Oct 2000 - Oct 2000,https://myanimelist.net/anime/304/Aa_Megami-sama_Movie,AIC,['Not_available'],"['Comedy', 'Romance', 'Supernatural']",Seinen,Movie ,1,41848 ,2000-10-01,2000-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1599,7.54,Afro Samurai Movie,Oct 2007 - Oct 2007,https://myanimelist.net/anime/13709/Afro_Samurai_Movie,Gonzo,"['Gore', 'Samurai']","['Action', 'Adventure']",,Movie ,1,63212 ,2007-10-01,2007-10-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,7.54,Baki: Dai Raitaisai-hen,Jun 2020 - Jun 2020,https://myanimelist.net/anime/39555/Baki__Dai_Raitaisai-hen,TMS Entertainment,"['Combat Sports', 'Gore']",['Sports'],Shounen,ONA ,13,173496 ,2020-06-01,2020-06-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1601,7.54,"Benriya Saitou-san, Isekai ni Iku",Jan 2023 - Mar 2023,https://myanimelist.net/anime/50854/Benriya_Saitou-san_Isekai_ni_Iku,C2C,"['Adult Cast', 'Isekai']","['Adventure', 'Comedy', 'Fantasy']",,TV ,12,105254 ,2023-01-01,2023-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1602,7.54,Black Jack 21,Apr 2006 - Sep 2006,https://myanimelist.net/anime/2214/Black_Jack_21,Tezuka Productions,['Medical'],"['Action', 'Drama']",Shounen,TV ,17,12973 ,2006-04-01,2006-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,7.54,Da Wang Rao Ming,Dec 2021 - Feb 2022,https://myanimelist.net/anime/44406/Da_Wang_Rao_Ming,Big Firebird Culture,['Not_available'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",,ONA ,12,67987 ,2021-12-01,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1604,7.54,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,Mar 2008 - Mar 2008,https://myanimelist.net/anime/4182/Darker_than_Black__Kuro_no_Keiyakusha_-_Sakura_no_Hana_no_Mankai_no_Shita,Bones,['Parody'],"['Comedy', 'Sci-Fi']",,Special ,1,136446 ,2008-03-01,2008-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1605,7.54,Doupo Cangqiong Specials,Sep 2017 - Oct 2017,https://myanimelist.net/anime/36561/Doupo_Cangqiong_Specials,Motion Magic,['Mythology'],"['Action', 'Adventure', 'Fantasy']",,ONA ,2,4507 ,2017-09-01,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1606,7.54,Fairy Tail Movie 2: Dragon Cry,May 2017 - May 2017,https://myanimelist.net/anime/30778/Fairy_Tail_Movie_2__Dragon_Cry,A-1 Pictures,['Not_available'],"['Action', 'Adventure', 'Fantasy']",Shounen,Movie ,1,180444 ,2017-05-01,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1607,7.54,Giant Killing,Apr 2010 - Sep 2010,https://myanimelist.net/anime/7661/Giant_Killing,Studio Deen,['Team Sports'],"['Drama', 'Sports']",Seinen,TV ,26,68224 ,2010-04-01,2010-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1608,7.54,Gokushufudou Part 2,Oct 2021 - Oct 2021,https://myanimelist.net/anime/48707/Gokushufudou_Part_2,J.C.Staff,"['Adult Cast', 'Gag Humor', 'Organized Crime']",['Comedy'],,ONA ,5,135856 ,2021-10-01,2021-10-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,7.54,Hybrid Child,Oct 2014 - Jan 2015,https://myanimelist.net/anime/11135/Hybrid_Child,Studio Deen,['Historical'],"['Boys Love', 'Drama', 'Romance', 'Sci-Fi']",,OVA ,4,76352 ,2014-10-01,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1610,7.54,Initial D: Project D to the Next Stage - Project D e Mukete,Mar 2003 - Mar 2003,https://myanimelist.net/anime/12725/Initial_D__Project_D_to_the_Next_Stage_-_Project_D_e_Mukete,add some,['Racing'],"['Action', 'Drama']",Seinen,Special ,1,10866 ,2003-03-01,2003-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,7.54,Inu x Boku SS: Miketsukami-kun Henka/Switch/Omamagoto,Sep 2012 - Sep 2012,https://myanimelist.net/anime/13403/Inu_x_Boku_SS__Miketsukami-kun_Henka_Switch_Omamagoto,David Production,['Not_available'],"['Comedy', 'Supernatural']",Shounen,Special ,1,89503 ,2012-09-01,2012-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1612,7.54,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",Mar 2010 - Mar 2010,https://myanimelist.net/anime/8532/Katekyo_Hitman_Reborn_Vongola_Family_Soutoujou_Vongola_Shiki_Shuugakuryokou_Kuru,Artland,['Not_available'],['Comedy'],Shounen,ONA ,1,28222 ,2010-03-01,2010-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,7.54,Kidou Senshi Gundam 00 Special Edition,Oct 2009 - Feb 2010,https://myanimelist.net/anime/7270/Kidou_Senshi_Gundam_00_Special_Edition,Sunrise,"['Mecha', 'Military']","['Action', 'Drama', 'Sci-Fi']",,OVA ,3,11619 ,2009-10-01,2010-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1614,7.54,Konjiki no Gash Bell!!,Apr 2003 - Mar 2006,https://myanimelist.net/anime/250/Konjiki_no_Gash_Bell,Toei Animation,['Mythology'],"['Adventure', 'Comedy', 'Supernatural']",Shounen,TV ,150,120517 ,2003-04-01,2006-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1615,7.54,Kuroko no Basket: Baka ja Katenai no yo!,Dec 2013 - Dec 2013,https://myanimelist.net/anime/19669/Kuroko_no_Basket__Baka_ja_Katenai_no_yo,Production I.G,"['School', 'Team Sports']",['Sports'],Shounen,OVA ,1,50623 ,2013-12-01,2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1616,7.54,Mashiro no Oto,Apr 2021 - Jun 2021,https://myanimelist.net/anime/42590/Mashiro_no_Oto,Shin-Ei Animation,"['Music', 'School']",['Drama'],Shounen,TV ,12,141825 ,2021-04-01,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,7.54,Mekakucity Records,May 2013 - May 2013,https://myanimelist.net/anime/36494/Mekakucity_Records,add some,"['Music', 'Psychological']",['Sci-Fi'],,Music ,3,8165 ,2013-05-01,2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1618,7.54,Mitsudomoe: Oppai Ippai Mama Genki,Feb 2011 - Feb 2011,https://myanimelist.net/anime/9396/Mitsudomoe__Oppai_Ippai_Mama_Genki,Bridge,"['Gag Humor', 'School']","['Comedy', 'Slice of Life']",Shounen,Special ,1,18211 ,2011-02-01,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1619,7.54,Nobunaga Concerto,Jul 2014 - Sep 2014,https://myanimelist.net/anime/24135/Nobunaga_Concerto,Fuji TV,"['Historical', 'Time Travel']","['Comedy', 'Romance']",Shounen,TV ,10,57099 ,2014-07-01,2014-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1620,7.54,Over Drive,Apr 2007 - Sep 2007,https://myanimelist.net/anime/2112/Over_Drive,Xebec,['Racing'],['Sports'],Shounen,TV ,26,43547 ,2007-04-01,2007-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
